Police Force,Easting,Northing,Casualty Severity,Vehicle Type,Date
Northumbria,438188,557795,Slight,Car,10/08/2017
Northumbria,439893,557841,Slight,Bus or coach (17 or more passenger seats),10/08/2017
Northumbria,424802,562331,Slight,Car,10/08/2017
Northumbria,418491,564756,Slight,Pedal Cycle,10/08/2017
Northumbria,436680,567015,Slight,Motorcycle over 500cc,10/08/2017
Northumbria,436680,567015,Slight,Motorcycle over 500cc,10/08/2017
Northumbria,426114,562675,Slight,Pedal Cycle,10/08/2017
Northumbria,417356,560316,Slight,Car,11/08/2017
Northumbria,423598,574607,Serious,Motorcycle over 125cc and up to 500cc,11/08/2017
Northumbria,440215,553133,Serious,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,11/08/2017
Northumbria,427323,565182,Serious,Car,12/08/2017
Northumbria,434915,555715,Slight,Agricultural vehicle (includes diggers etc),12/08/2017
Northumbria,439500,565256,Serious,Motorcycle over 500cc,12/08/2017
Northumbria,429995,566303,Slight,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,12/08/2017
Northumbria,420262,565395,Slight,Car,12/08/2017
Northumbria,428620,561285,Serious,Other Vehicle,12/08/2017
Northumbria,419755,564818,Serious,Car,13/08/2017
Northumbria,426760,566375,Slight,Car,13/08/2017
Northumbria,431346,557529,Slight,Car,13/08/2017
Northumbria,431346,557529,Slight,Car,13/08/2017
Northumbria,420132,573742,Slight,Pedal Cycle,13/08/2017
Northumbria,431014,571132,Slight,Car,13/08/2017
Northumbria,433930,569296,Slight,Motorcycle over 50cc and up to 125cc,13/08/2017
Northumbria,423106,555065,Serious,Car,13/08/2017
Northumbria,423106,555065,Serious,Car,13/08/2017
Northumbria,423106,555065,Fatal,Car,13/08/2017
Northumbria,423106,555065,Serious,Car,13/08/2017
Northumbria,423106,555065,Slight,Car,13/08/2017
Northumbria,423106,555065,Slight,Car,13/08/2017
Northumbria,423106,555065,Serious,Car,13/08/2017
Northumbria,423106,555065,Serious,Car,13/08/2017
Northumbria,435902,565186,Slight,Car,14/08/2017
Northumbria,422845,564451,Serious,Bus or coach (17 or more passenger seats),14/08/2017
Northumbria,419758,585176,Slight,Pedal Cycle,14/08/2017
Northumbria,419758,585176,Slight,Car,14/08/2017
Northumbria,424763,564825,Serious,Car,14/08/2017
Northumbria,430076,579935,Slight,Taxi/Private hire car,14/08/2017
Northumbria,430076,579935,Slight,Car,14/08/2017
Northumbria,429324,561107,Slight,Car,14/08/2017
Northumbria,436151,556643,Slight,Car,15/08/2017
Northumbria,422714,581874,Slight,Car,15/08/2017
Northumbria,429567,556923,Slight,Car,15/08/2017
Northumbria,429567,556923,Slight,Car,15/08/2017
Northumbria,429567,556923,Slight,Car,15/08/2017
Northumbria,429567,556923,Slight,Car,15/08/2017
Northumbria,435068,561052,Serious,Car,15/08/2017
Northumbria,433947,548831,Serious,Pedal Cycle,15/08/2017
Northumbria,437585,559075,Slight,Motorcycle over 50cc and up to 125cc,15/08/2017
Northumbria,421730,569714,Slight,Pedal Cycle,15/08/2017
Northumbria,424618,566816,Slight,Bus or coach (17 or more passenger seats),16/08/2017
Northumbria,425762,563593,Slight,Car,16/08/2017
Northumbria,436977,552733,Slight,Car,16/08/2017
Northumbria,427814,586144,Slight,Car,16/08/2017
Northumbria,422236,565069,Slight,Car,16/08/2017
Northumbria,390414,647506,Fatal,Car,17/08/2017
Northumbria,419819,585769,Serious,Car,17/08/2017
Northumbria,424825,558582,Slight,Car,17/08/2017
Northumbria,424955,558560,Slight,Motorcycle over 500cc,17/08/2017
Northumbria,425257,564597,Slight,Pedal Cycle,17/08/2017
Northumbria,422654,565183,Slight,Car,17/08/2017
Northumbria,429211,586783,Slight,Goods Vehicle - Unknown Weight,18/08/2017
Northumbria,435901,555920,Slight,Bus or coach (17 or more passenger seats),18/08/2017
Northumbria,424622,559845,Slight,Car,18/08/2017
Northumbria,427818,566748,Slight,Car,18/08/2017
Northumbria,427818,566748,Slight,Car,18/08/2017
Northumbria,424623,561900,Slight,Car,18/08/2017
Northumbria,431235,580601,Slight,Car,18/08/2017
Northumbria,417054,612377,Slight,Car,18/08/2017
Northumbria,422737,564481,Serious,Taxi/Private hire car,19/08/2017
Northumbria,427135,582589,Slight,Car,19/08/2017
Northumbria,427135,582589,Slight,Car,19/08/2017
Northumbria,427135,582589,Slight,Car,19/08/2017
Northumbria,427135,582589,Serious,Car,19/08/2017
Northumbria,427135,582589,Fatal,Car,19/08/2017
Northumbria,438166,558453,Serious,Car,19/08/2017
Northumbria,425419,577096,Slight,Car,19/08/2017
Northumbria,436040,563040,Slight,Car,19/08/2017
Northumbria,428079,569767,Serious,Bus or coach (17 or more passenger seats),19/08/2017
Northumbria,438163,558462,Slight,Car,20/08/2017
Northumbria,424397,567932,Slight,Car,20/08/2017
Northumbria,420550,566754,Slight,Goods Vehicle - Unknown Weight,20/08/2017
Northumbria,440448,555834,Slight,Bus or coach (17 or more passenger seats),20/08/2017
Northumbria,429395,565585,Slight,Pedal Cycle,20/08/2017
Northumbria,439132,558274,Slight,Bus or coach (17 or more passenger seats),21/08/2017
Northumbria,430528,557921,Slight,Bus or coach (17 or more passenger seats),21/08/2017
Northumbria,439585,565185,Serious,Car,21/08/2017
Northumbria,417507,562134,Slight,Car,21/08/2017
Northumbria,427603,578392,Serious,Car,21/08/2017
Northumbria,426608,568761,Slight,Pedal Cycle,21/08/2017
Northumbria,420185,564836,Slight,Car,22/08/2017
Northumbria,435932,565926,Slight,Car,22/08/2017
Northumbria,438111,564347,Slight,Motorcycle over 50cc and up to 125cc,22/08/2017
Northumbria,432954,567450,Slight,Car,22/08/2017
Northumbria,437869,559041,Serious,Motorcycle 50cc and Under,22/08/2017
Northumbria,440095,556908,Slight,Bus or coach (17 or more passenger seats),22/08/2017
Northumbria,440095,556908,Slight,Bus or coach (17 or more passenger seats),22/08/2017
Northumbria,430973,567272,Slight,Pedal Cycle,22/08/2017
Northumbria,424695,566864,Slight,Pedal Cycle,22/08/2017
Northumbria,427137,573560,Serious,Motorcycle over 500cc,22/08/2017
Northumbria,427290,571231,Slight,Pedal Cycle,22/08/2017
Northumbria,419041,567495,Slight,Taxi/Private hire car,22/08/2017
Northumbria,434840,568339,Slight,Pedal Cycle,23/08/2017
Northumbria,425270,563860,Slight,Car,23/08/2017
Northumbria,425270,563860,Slight,Car,23/08/2017
Northumbria,421142,587347,Slight,Car,23/08/2017
Northumbria,429340,586919,Slight,Car,23/08/2017
Northumbria,424621,564546,Slight,Car,23/08/2017
Northumbria,429040,581600,Slight,Bus or coach (17 or more passenger seats),23/08/2017
Northumbria,433890,559136,Slight,Car,24/08/2017
Northumbria,433890,559136,Slight,Car,24/08/2017
Northumbria,424336,568709,Serious,Bus or coach (17 or more passenger seats),24/08/2017
Northumbria,435715,552366,Serious,Motorcycle over 500cc,24/08/2017
Northumbria,425836,577070,Slight,Car,24/08/2017
Northumbria,425836,577070,Slight,Car,24/08/2017
Northumbria,400000,650797,Slight,Car,24/08/2017
Northumbria,432882,569449,Serious,Motorcycle over 50cc and up to 125cc,24/08/2017
Northumbria,432882,569449,Serious,Motorcycle over 50cc and up to 125cc,24/08/2017
Northumbria,362787,564306,Serious,Motorcycle over 500cc,25/08/2017
Northumbria,362787,564306,Serious,Motorcycle over 500cc,25/08/2017
Northumbria,433182,552505,Slight,Bus or coach (17 or more passenger seats),25/08/2017
Northumbria,420557,562501,Slight,Pedal Cycle,25/08/2017
Northumbria,436145,552391,Slight,Car,25/08/2017
Northumbria,435129,558884,Serious,Motorcycle over 50cc and up to 125cc,25/08/2017
Northumbria,432370,564990,Slight,Car,26/08/2017
Northumbria,420075,562147,Slight,Car,26/08/2017
Northumbria,425317,564520,Slight,Pedal Cycle,27/08/2017
Northumbria,423484,563445,Slight,Car,27/08/2017
Northumbria,416020,581209,Serious,Motorcycle over 50cc and up to 125cc,27/08/2017
Northumbria,440058,556169,Slight,Car,27/08/2017
Northumbria,440058,556169,Slight,Car,27/08/2017
Northumbria,440058,556169,Slight,Car,27/08/2017
Northumbria,408471,613139,Slight,Goods Vehicle - Unknown Weight,28/08/2017
Northumbria,423675,574598,Serious,Car,28/08/2017
Northumbria,423675,574598,Serious,Car,28/08/2017
Northumbria,434255,563864,Slight,Car,28/08/2017
Northumbria,434255,563864,Slight,Car,28/08/2017
Northumbria,434255,563864,Slight,Car,28/08/2017
Northumbria,434255,563864,Slight,Car,28/08/2017
Northumbria,399692,653082,Slight,Car,28/08/2017
Northumbria,378707,576681,Serious,Motorcycle - Unknown cc,28/08/2017
Northumbria,423078,562556,Slight,Car,28/08/2017
Northumbria,430265,566219,Slight,Car,28/08/2017
Northumbria,430599,566294,Slight,Car,28/08/2017
Northumbria,438264,556184,Slight,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,28/08/2017
Northumbria,435206,547487,Serious,Bus or coach (17 or more passenger seats),29/08/2017
Northumbria,429322,561518,Slight,Bus or coach (17 or more passenger seats),29/08/2017
Northumbria,437595,565037,Slight,Car,29/08/2017
Northumbria,437595,565037,Slight,Car,29/08/2017
Northumbria,430330,581417,Slight,Car,30/08/2017
Northumbria,430330,581417,Slight,Car,30/08/2017
Northumbria,430330,581417,Slight,Car,30/08/2017
Northumbria,430330,581417,Slight,Car,30/08/2017
Northumbria,425401,565412,Slight,Car,30/08/2017
Northumbria,425401,565412,Slight,Car,30/08/2017
Northumbria,424180,559577,Slight,Car,30/08/2017
Northumbria,424180,559577,Slight,Car,30/08/2017
Northumbria,424180,559577,Slight,Car,30/08/2017
Northumbria,439942,564816,Serious,Motorcycle over 500cc,30/08/2017
Northumbria,439942,564816,Serious,Motorcycle over 500cc,30/08/2017
Northumbria,434575,557321,Slight,Motorcycle over 500cc,30/08/2017
Northumbria,421727,568563,Slight,Car,30/08/2017
Northumbria,425395,564492,Slight,Bus or coach (17 or more passenger seats),30/08/2017
Northumbria,432037,569344,Serious,Motorcycle over 50cc and up to 125cc,30/08/2017
Northumbria,432037,569344,Slight,Car,30/08/2017
Northumbria,438059,565260,Fatal,Car,30/08/2017
Northumbria,398816,578612,Serious,Motorcycle over 500cc,30/08/2017
Northumbria,438786,558861,Slight,Car,31/08/2017
Northumbria,420570,566793,Slight,Car,31/08/2017
Northumbria,420570,566793,Slight,Car,31/08/2017
Northumbria,425653,582181,Slight,Motorcycle over 50cc and up to 125cc,31/08/2017
Northumbria,433839,563572,Slight,Car,31/08/2017
Northumbria,429810,554891,Slight,Car,31/08/2017
Northumbria,409844,606198,Serious,Car,01/09/2017
Northumbria,409844,606198,Slight,Goods vehicle 7.5 tonnes mgw and over,01/09/2017
Northumbria,438860,560208,Serious,Car,01/09/2017
Northumbria,436703,567639,Serious,Car,01/09/2017
Northumbria,440599,553106,Serious,Car,01/09/2017
Northumbria,430588,570495,Slight,Car,01/09/2017
Northumbria,431583,567128,Slight,Pedal Cycle,01/09/2017
Northumbria,425287,564184,Serious,Pedal Cycle,01/09/2017
Northumbria,417842,597340,Slight,Car,01/09/2017
Northumbria,425411,565440,Slight,Pedal Cycle,01/09/2017
Northumbria,425422,563588,Slight,Car,01/09/2017
Northumbria,433449,562521,Slight,Car,02/09/2017
Northumbria,436258,555532,Slight,Goods Vehicle - Unknown Weight,02/09/2017
Northumbria,430411,575496,Slight,Pedal Cycle,02/09/2017
Northumbria,427914,563632,Serious,Motorcycle over 50cc and up to 125cc,02/09/2017
Northumbria,431495,581539,Slight,Car,02/09/2017
Northumbria,440639,553104,Slight,Taxi/Private hire car,02/09/2017
Northumbria,440639,553104,Slight,Taxi/Private hire car,02/09/2017
Northumbria,440797,553048,Serious,Car,02/09/2017
Northumbria,436932,567472,Slight,Car,02/09/2017
Northumbria,436932,567472,Serious,Car,02/09/2017
Northumbria,424746,564157,Serious,Taxi/Private hire car,02/09/2017
Northumbria,425191,565299,Slight,Car,03/09/2017
Northumbria,426931,574671,Slight,Motorcycle over 50cc and up to 125cc,03/09/2017
Northumbria,421378,567842,Serious,Pedal Cycle,03/09/2017
Northumbria,438465,557188,Slight,Car,04/09/2017
Northumbria,410681,633831,Slight,Motorcycle over 125cc and up to 500cc,04/09/2017
Northumbria,430381,555834,Slight,Bus or coach (17 or more passenger seats),04/09/2017
Northumbria,433835,563601,Serious,Car,04/09/2017
Northumbria,419206,564253,Slight,Pedal Cycle,04/09/2017
Northumbria,411721,562655,Serious,Car,04/09/2017
Northumbria,434497,550692,Serious,Car,04/09/2017
Northumbria,434818,556798,Slight,Car,05/09/2017
Northumbria,419786,562784,Slight,Taxi/Private hire car,05/09/2017
Northumbria,419786,562784,Slight,Taxi/Private hire car,05/09/2017
Northumbria,433666,564129,Serious,Motorcycle over 500cc,05/09/2017
Northumbria,421129,567686,Slight,Car,05/09/2017
Northumbria,433705,569360,Slight,Car,05/09/2017
Northumbria,433705,569360,Slight,Car,05/09/2017
Northumbria,426472,565262,Slight,Car,05/09/2017
Northumbria,426472,565262,Slight,Car,05/09/2017
Northumbria,426472,565262,Slight,Car,05/09/2017
Northumbria,428702,556280,Serious,Pedal Cycle,05/09/2017
Northumbria,394584,563921,Slight,Pedal Cycle,05/09/2017
Northumbria,428865,572219,Slight,Motorcycle over 500cc,05/09/2017
Northumbria,433835,560995,Slight,Motorcycle over 500cc,06/09/2017
Northumbria,424286,570198,Slight,Bus or coach (17 or more passenger seats),06/09/2017
Northumbria,424286,570198,Slight,Bus or coach (17 or more passenger seats),06/09/2017
Northumbria,424286,570198,Slight,Bus or coach (17 or more passenger seats),06/09/2017
Northumbria,427102,585202,Slight,Car,06/09/2017
Northumbria,419821,565682,Serious,Taxi/Private hire car,06/09/2017
Northumbria,425074,567188,Slight,Car,06/09/2017
Northumbria,425074,567188,Slight,Car,06/09/2017
Northumbria,425074,567188,Slight,Car,06/09/2017
Northumbria,426543,564706,Slight,Bus or coach (17 or more passenger seats),06/09/2017
Northumbria,428234,587915,Slight,Car,07/09/2017
Northumbria,437822,564286,Slight,Bus or coach (17 or more passenger seats),07/09/2017
Northumbria,408465,581334,Slight,Car,07/09/2017
Northumbria,436808,566123,Slight,Pedal Cycle,07/09/2017
Northumbria,422198,569275,Serious,Motorcycle over 125cc and up to 500cc,07/09/2017
Northumbria,427285,576838,Slight,Motorcycle over 50cc and up to 125cc,07/09/2017
Northumbria,428406,581358,Slight,Car,08/09/2017
Northumbria,428406,581358,Slight,Car,08/09/2017
Northumbria,418201,588142,Slight,Car,08/09/2017
Northumbria,418201,588142,Slight,Car,08/09/2017
Northumbria,418201,588142,Slight,Car,08/09/2017
Northumbria,406287,561182,Slight,Car,08/09/2017
Northumbria,429813,556050,Slight,Motorcycle - Unknown cc,08/09/2017
Northumbria,421901,562722,Slight,Car,08/09/2017
Northumbria,423100,565055,Serious,Car,08/09/2017
Northumbria,427718,569671,Slight,Bus or coach (17 or more passenger seats),08/09/2017
Northumbria,427718,569671,Serious,Bus or coach (17 or more passenger seats),08/09/2017
Northumbria,427718,569671,Slight,Bus or coach (17 or more passenger seats),08/09/2017
Northumbria,427718,569671,Slight,Bus or coach (17 or more passenger seats),08/09/2017
Northumbria,428782,561473,Slight,Car,08/09/2017
Northumbria,408731,612411,Slight,Car,08/09/2017
Northumbria,431447,564488,Slight,Pedal Cycle,08/09/2017
Northumbria,413777,610876,Serious,Taxi/Private hire car,08/09/2017
Northumbria,364594,566358,Slight,Car,08/09/2017
Northumbria,364594,566358,Slight,Car,08/09/2017
Northumbria,404200,551619,Slight,Car,09/09/2017
Northumbria,404200,551619,Slight,Car,09/09/2017
Northumbria,404200,551619,Slight,Car,09/09/2017
Northumbria,398822,650389,Slight,Car,09/09/2017
Northumbria,425374,566505,Slight,Car,09/09/2017
Northumbria,422323,615013,Slight,Car,09/09/2017
Northumbria,422323,615013,Slight,Car,09/09/2017
Northumbria,422323,615013,Serious,Car,09/09/2017
Northumbria,422323,615013,Serious,Car,09/09/2017
Northumbria,427440,561422,Slight,Car,09/09/2017
Northumbria,427440,561422,Slight,Car,09/09/2017
Northumbria,438922,554263,Fatal,Car,10/09/2017
Northumbria,398209,570677,Slight,Car,10/09/2017
Northumbria,422779,563846,Slight,Pedal Cycle,10/09/2017
Northumbria,435063,559454,Serious,Pedal Cycle,10/09/2017
Northumbria,425049,564081,Slight,Car,10/09/2017
Northumbria,429968,560665,Slight,Car,11/09/2017
Northumbria,427176,565807,Slight,Car,11/09/2017
Northumbria,435264,567978,Slight,Car,11/09/2017
Northumbria,437603,565016,Slight,Bus or coach (17 or more passenger seats),11/09/2017
Northumbria,439181,556980,Slight,Car,11/09/2017
Northumbria,439731,556853,Slight,Bus or coach (17 or more passenger seats),11/09/2017
Northumbria,432940,552612,Slight,Goods Vehicle - Unknown Weight,11/09/2017
Northumbria,436992,565989,Slight,Bus or coach (17 or more passenger seats),11/09/2017
Northumbria,426188,574765,Slight,Car,11/09/2017
Northumbria,425216,562313,Slight,Goods Vehicle - Unknown Weight,11/09/2017
Northumbria,424630,566836,Slight,Car,11/09/2017
Northumbria,431021,571135,Serious,Pedal Cycle,12/09/2017
Northumbria,428463,565383,Serious,Pedal Cycle,12/09/2017
Northumbria,421956,566175,Slight,Car,12/09/2017
Northumbria,436388,558284,Slight,Goods Vehicle - Unknown Weight,12/09/2017
Northumbria,436388,558284,Slight,Car,12/09/2017
Northumbria,425686,564035,Slight,Taxi/Private hire car,12/09/2017
Northumbria,423052,587582,Slight,Pedal Cycle,12/09/2017
Northumbria,436047,555845,Slight,Car,13/09/2017
Northumbria,425853,577072,Slight,Motorcycle over 500cc,13/09/2017
Northumbria,438130,556835,Slight,Car,13/09/2017
Northumbria,422181,564641,Slight,Car,13/09/2017
Northumbria,434951,547063,Serious,Car,13/09/2017
Northumbria,425026,564663,Slight,Bus or coach (17 or more passenger seats),13/09/2017
Northumbria,427451,591331,Slight,Car,13/09/2017
Northumbria,415257,564271,Slight,Pedal Cycle,13/09/2017
Northumbria,420336,564586,Slight,Car,13/09/2017
Northumbria,426533,557769,Slight,Car,14/09/2017
Northumbria,386172,571297,Slight,Car,14/09/2017
Northumbria,410888,613221,Slight,Car,14/09/2017
Northumbria,410888,613221,Slight,Car,14/09/2017
Northumbria,410888,613221,Slight,Car,14/09/2017
Northumbria,437102,552987,Slight,Car,15/09/2017
Northumbria,421698,565809,Slight,Car,15/09/2017
Northumbria,423223,574968,Serious,Motorcycle over 500cc,15/09/2017
Northumbria,430903,556727,Slight,Bus or coach (17 or more passenger seats),15/09/2017
Northumbria,428895,563516,Slight,Motorcycle over 50cc and up to 125cc,15/09/2017
Northumbria,424379,563316,Serious,Motorcycle over 500cc,15/09/2017
Northumbria,408446,568138,Slight,Car,15/09/2017
Northumbria,408446,568138,Slight,Car,15/09/2017
Northumbria,408446,568138,Slight,Car,15/09/2017
Northumbria,431501,561857,Slight,Car,15/09/2017
